year,month,day,date,julian,mlk_temp_150_avg,mlk_temp_150_max,mlk_temp_150_min,mlk_hum_150_avg,mlk_hum_150_max,mlk_hum_150_min,mlk_temp_0_avg,mlk_temp_20_avg,mlk_temp_40_avg,mlk_temp_80_avg,mlk_temp_0_max,mlk_temp_20_max,mlk_temp_40_max,mlk_temp_80_max,mlk_temp_0_min,mlk_temp_20_min,mlk_temp_40_min,mlk_temp_80_min,mlk_WindSpd_avg,mlk_WindDir_avg,mlk_WindDir_std,mlk_WindSpd_max,mlk_WindSpd_min,mlk_rain_tot_mm,mlk_snow_depth,mlk_total_flux_density_mj_m2,rlk_temp_150_avg,rlk_hum_150_avg,rlk_temp_0_avg,rlk_temp_15_avg,rlk_temp_10_avg,rlk_temp_5_avg,rlk_temp_20_avg,rlk_temp_40_avg,rlk_temp_80_avg,rlk_temp_2p5_avg,rlk_temp_150_max,rlk_hum_150_max,rlk_temp_0_max,rlk_temp_15_max,rlk_temp_10_max,rlk_temp_5_max,rlk_temp_20_max,rlk_temp_40_max,rlk_temp_80_max,rlk_temp_2p5_max,rlk_temp_150_min,rlk_hum_150_min,rlk_temp_0_min,rlk_temp_15_min,rlk_temp_10_min,rlk_temp_5_min,rlk_temp_20_min,rlk_temp_40_min,rlk_temp_80_min,rlk_temp_2p5_min,rlk_Windmsec_S_WVT,rlk_Windmsec_U_WVT,rlk_WindDirec_D1_WVT,rlk_WindDirec_SD1_WVT,rlk_rain_tot_mm
2005,1,1,2005-01-01,1,-27.280,-25.840,-28.780,70.400,75.500,64.220,-13.790,-6.565,-4.550,-1.717,-6.217,-6.460,-4.451,-1.622,-6.439,-6.675,-4.666,-1.826,2.691,269.400,16.810,,,0.000,0.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,2,2005-01-02,2,-25.970,-21.840,-30.000,73.900,82.200,67.880,-13.540,-6.622,-4.626,-1.796,-6.285,-6.510,-4.526,-1.703,-6.449,-6.685,-4.693,-1.857,1.612,267.700,15.740,,,0.000,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,2005-01-03,3,-26.150,-21.570,-30.230,76.300,82.000,69.680,-12.650,-6.717,-4.749,-1.929,-6.288,-6.559,-4.560,-1.738,-6.543,-6.847,-4.892,-2.076,2.492,292.800,16.970,,,0.000,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,2005-01-04,4,-29.780,-26.180,-32.080,69.390,74.900,63.370,-13.700,-6.757,-4.860,-2.084,-6.321,-6.645,-4.754,-1.972,-6.558,-6.864,-4.959,-2.194,3.597,285.100,16.540,,,0.000,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,2005-01-05,5,-15.000,-9.860,-26.210,83.200,92.800,64.890,-13.740,-6.568,-4.712,-1.972,-6.305,-6.480,-4.618,-1.881,-6.528,-6.831,-4.926,-2.169,3.335,252.900,19.430,,,0.000,0.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,6,2005-01-06,6,-12.600,-10.410,-17.040,88.100,92.300,77.800,-11.010,-6.367,-4.729,-2.045,-6.088,-6.201,-4.684,-1.982,-6.497,-6.532,-4.771,-2.141,2.840,338.000,27.110,,,0.000,0.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,7,2005-01-07,7,-21.530,-16.710,-28.010,76.500,83.900,64.380,-9.530,-6.144,-4.780,-2.274,-5.927,-6.043,-4.674,-2.079,-6.131,-6.262,-4.961,-2.497,2.166,292.500,20.840,,,0.000,0.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,8,2005-01-08,8,-26.080,-23.460,-28.610,78.500,85.000,73.200,-9.360,-6.021,-4.761,-2.459,-5.743,-5.874,-4.592,-2.368,-6.020,-6.159,-4.902,-2.541,1.441,255.900,16.420,,,0.000,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,9,2005-01-09,9,-31.070,-25.750,-33.840,73.600,81.900,68.550,-9.610,-5.980,-4.653,-2.456,-5.668,-5.808,-4.482,-2.297,-5.938,-6.086,-4.803,-2.561,1.470,274.200,18.530,,,0.000,0.430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,10,2005-01-10,10,-30.900,-23.130,-35.030,72.300,81.000,67.720,-10.000,-6.031,-4.583,-2.395,-5.624,-5.781,-4.351,-2.161,-6.112,-6.234,-4.764,-2.565,2.158,212.700,33.180,,,0.000,0.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,11,2005-01-11,11,-27.540,-23.050,-33.200,70.800,79.900,65.570,-10.470,-6.345,-4.795,-2.539,-6.069,-6.148,-4.632,-2.416,-6.474,-6.480,-4.917,-2.630,3.442,278.900,15.330,,,0.000,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,12,2005-01-12,12,-31.010,-23.280,-36.870,71.500,80.400,62.520,-10.480,-6.349,-4.802,-2.500,-5.988,-5.970,-4.435,-2.129,-6.566,-6.556,-5.001,-2.696,1.764,324.500,45.300,,,0.000,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,13,2005-01-13,13,-25.290,-23.570,-33.110,77.800,81.000,70.200,-10.610,-6.565,-4.971,-2.630,-6.384,-6.431,-4.859,-2.545,-6.552,-6.758,-5.145,-2.783,4.435,357.000,27.370,,,0.000,0.430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,14,2005-01-14,14,-35.450,-33.110,-36.840,67.040,70.400,65.230,-10.330,-6.378,-4.820,-2.455,-5.894,-6.156,-4.575,-2.217,-6.435,-6.656,-5.055,-2.696,5.438,287.000,12.520,,,0.000,0.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,15,2005-01-15,15,-31.870,-30.150,-34.370,70.000,71.900,65.680,-12.640,-6.641,-5.132,-2.780,-6.269,-6.442,-4.928,-2.572,-6.704,-6.744,-5.230,-2.878,5.471,293.600,11.710,,,0.000,0.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,16,2005-01-16,16,-35.230,-33.530,-37.380,63.440,66.040,59.270,-13.710,-6.441,-4.923,-2.574,-6.170,-6.074,-4.571,-2.237,-6.822,-6.682,-5.169,-2.818,3.418,276.800,13.890,,,0.000,0.460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,17,2005-01-17,17,-30.120,-23.800,-34.430,70.700,80.500,65.630,-14.420,-6.753,-5.183,-2.820,-6.681,-6.488,-4.958,-2.599,-7.290,-6.954,-5.368,-3.003,2.258,244.800,28.800,,,0.000,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,18,2005-01-18,18,-24.390,-20.450,-30.600,79.300,85.100,72.900,-13.500,-6.985,-5.358,-2.939,-7.210,-6.795,-5.164,-2.791,-7.490,-7.190,-5.560,-3.108,2.571,352.400,51.830,,,0.000,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,19,2005-01-19,19,-30.330,-27.520,-32.200,70.800,73.600,64.960,-12.670,-7.120,-5.526,-3.071,-7.210,-7.050,-5.418,-2.988,-7.450,-7.230,-5.651,-3.178,3.073,300.100,12.440,,,0.000,0.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,20,2005-01-20,20,-32.680,-29.410,-34.460,68.930,73.000,62.890,-12.840,-7.080,-5.495,-3.039,-7.040,-6.877,-5.302,-2.846,-7.420,-7.280,-5.696,-3.221,2.702,288.600,12.290,,,0.000,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,21,2005-01-21,21,-30.680,-26.610,-33.320,73.000,77.500,67.450,-13.290,-7.270,-5.633,-3.163,-7.230,-7.080,-5.471,-3.009,-7.590,-7.450,-5.806,-3.299,2.596,291.300,12.830,,,0.000,0.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,22,2005-01-22,22,-23.500,-17.480,-28.610,71.800,77.000,66.290,-13.230,-7.380,-5.700,-3.193,-7.390,-7.210,-5.559,-3.038,-7.620,-7.520,-5.841,-3.323,3.658,248.300,26.770,,,0.000,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,23,2005-01-23,23,-19.190,-15.330,-29.400,78.100,81.700,73.200,-12.310,-7.260,-5.669,-3.137,-7.400,-7.170,-5.551,-3.022,-7.690,-7.530,-6.004,-3.464,3.291,321.000,40.540,,,0.000,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,24,2005-01-24,24,-31.620,-27.630,-33.940,70.700,76.400,61.930,-11.580,-7.320,-5.849,-3.371,-7.190,-7.130,-5.681,-3.198,-7.680,-7.510,-6.008,-3.497,2.336,290.400,15.950,,,0.000,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,25,2005-01-25,25,-30.170,-25.670,-33.660,73.400,76.600,66.620,-12.370,-7.270,-5.817,-3.407,-7.170,-7.100,-5.665,-3.233,-7.460,-7.440,-5.971,-3.536,2.178,303.000,15.840,,,0.000,0.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,26,2005-01-26,26,-25.930,-19.860,-30.860,77.100,81.500,73.100,-12.840,-7.400,-5.850,-3.443,-7.270,-7.300,-5.714,-3.294,-7.470,-7.490,-5.947,-3.536,2.345,267.700,32.970,,,0.000,0.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,27,2005-01-27,27,-21.790,-16.050,-27.660,81.000,86.800,74.500,-12.400,-7.430,-5.846,-3.403,-7.190,-7.270,-5.696,-3.249,-7.560,-7.610,-6.025,-3.581,1.618,185.600,36.270,,,0.000,0.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,28,2005-01-28,28,-20.330,-13.010,-27.630,76.500,90.300,60.850,-11.560,-7.400,-5.864,-3.411,-7.170,-7.250,-5.692,-3.239,-7.500,-7.610,-6.094,-3.646,3.619,286.700,42.320,,,0.000,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,29,2005-01-29,29,-25.960,-22.040,-28.200,68.130,79.700,58.340,-11.000,-7.410,-5.988,-3.585,-7.020,-7.200,-5.823,-3.458,-7.410,-7.550,-6.111,-3.678,3.259,277.600,27.520,,,0.000,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,30,2005-01-30,30,-20.040,-17.400,-22.120,81.000,83.900,72.000,-10.790,-7.170,-5.775,-3.429,-6.844,-7.060,-5.664,-3.331,-7.090,-7.280,-5.893,-3.525,1.915,269.900,64.050,,,0.000,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,31,2005-01-31,31,-22.650,-14.270,-29.200,77.500,90.200,63.030,-10.490,-7.220,-5.834,-3.518,-6.640,-6.969,-5.624,-3.321,-7.110,-7.430,-6.041,-3.703,3.252,204.500,49.000,,,0.000,0.660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,1,2005-02-01,32,-14.430,-6.380,-24.440,85.200,95.700,68.500,-10.180,-6.999,-5.685,-3.408,-6.625,-6.898,-5.594,-3.315,-6.852,-7.150,-5.860,-3.608,2.990,254.600,58.150,,,0.000,0.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,2,2005-02-02,33,-8.640,1.755,-24.000,92.000,99.400,79.800,-9.470,-6.819,-5.588,-3.377,-6.386,-6.716,-5.518,-3.302,-6.837,-7.140,-5.847,-3.610,4.690,200.100,49.360,,,0.000,0.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,3,2005-02-03,34,-26.360,-18.060,-28.700,69.540,85.700,58.400,-8.780,-6.832,-5.703,-3.584,-6.391,-6.706,-5.544,-3.376,-6.655,-6.979,-5.824,-3.689,5.690,294.400,15.040,,,0.000,0.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,4,2005-02-04,35,-29.890,-26.750,-33.010,61.670,65.970,54.380,-8.900,-6.616,-5.575,-3.566,-6.094,-6.463,-5.440,-3.418,-6.458,-6.791,-5.732,-3.667,3.370,279.200,14.540,,,0.000,0.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,5,2005-02-05,36,-32.160,-27.550,-35.620,65.510,72.700,54.110,-9.650,-6.491,-5.363,-3.417,-5.703,-6.202,-5.092,-3.157,-6.152,-6.724,-5.566,-3.581,1.532,267.500,20.870,,,0.000,0.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,6,2005-02-06,37,-30.400,-24.750,-34.250,69.290,75.700,57.860,-10.380,-6.656,-5.363,-3.389,-5.771,-6.444,-5.220,-3.261,-6.044,-6.892,-5.552,-3.525,2.157,282.900,13.220,,,0.000,0.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,7,2005-02-07,38,-27.990,-22.560,-31.820,72.700,83.900,61.620,-10.880,-6.900,-5.455,-3.398,-5.842,-6.777,-5.352,-3.292,-6.057,-7.090,-5.612,-3.506,2.201,230.600,32.460,,,0.000,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,8,2005-02-08,39,-18.310,-12.890,-23.910,74.300,82.400,66.960,-10.990,-6.927,-5.381,-3.222,-5.723,-6.791,-5.233,-3.090,-6.061,-7.150,-5.584,-3.380,3.746,222.900,34.760,,,0.000,0.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,9,2005-02-09,40,-26.060,-20.990,-32.690,74.000,80.500,60.810,-10.740,-7.180,-5.645,-3.417,-5.891,-6.958,-5.428,-3.227,-6.227,-7.310,-5.807,-3.551,1.837,292.400,16.310,,,0.000,0.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,10,2005-02-10,41,-20.600,-13.990,-33.290,83.600,91.300,72.100,-10.280,-6.976,-5.520,-3.291,-5.788,-6.837,-5.380,-3.163,-6.137,-7.220,-5.743,-3.494,1.855,124.100,44.360,,,0.000,0.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,11,2005-02-11,42,-20.890,-17.220,-27.640,82.300,88.900,75.600,-9.920,-6.977,-5.548,-3.337,-5.766,-6.824,-5.405,-3.211,-6.125,-7.190,-5.793,-3.580,3.375,356.100,11.360,,,0.000,0.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,12,2005-02-12,43,-27.660,-22.650,-35.330,76.800,82.500,67.840,-9.540,-6.980,-5.619,-3.445,-5.731,-6.771,-5.407,-3.249,-6.131,-7.200,-5.816,-3.593,0.836,338.000,42.920,,,0.000,0.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,13,2005-02-13,44,-21.070,-18.600,-23.390,83.400,86.400,80.900,-9.400,-6.851,-5.495,-3.354,-5.634,-6.761,-5.380,-3.249,-5.885,-6.960,-5.615,-3.457,2.703,102.100,23.360,,,0.000,0.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,14,2005-02-14,45,-19.000,-17.310,-21.640,84.500,86.800,80.700,-9.140,-6.781,-5.415,-3.283,-5.563,-6.695,-5.324,-3.202,-5.753,-6.862,-5.522,-3.389,2.043,50.400,24.280,,,0.000,0.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,15,2005-02-15,46,-22.710,-20.960,-25.540,79.800,83.800,75.600,-8.810,-6.779,-5.489,-3.385,-5.607,-6.651,-5.367,-3.270,-5.844,-6.921,-5.609,-3.509,3.744,359.100,14.800,,,0.000,0.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,16,2005-02-16,47,-28.150,-23.670,-33.840,74.900,81.900,67.410,-8.540,-6.719,-5.524,-3.483,-5.595,-6.526,-5.349,-3.340,-5.891,-6.880,-5.643,-3.572,1.868,316.000,16.120,,,0.000,0.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,17,2005-02-17,48,-32.370,-24.880,-37.110,67.020,76.300,57.330,-8.120,-6.355,-5.238,-3.275,-5.097,-5.989,-4.862,-2.885,-5.742,-6.608,-5.509,-3.535,2.344,282.200,16.880,,,0.000,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,18,2005-02-18,49,-31.210,-28.070,-35.320,68.960,73.800,64.490,-8.160,-6.298,-5.231,-3.340,-5.275,-6.058,-4.983,-3.079,-5.697,-6.434,-5.363,-3.477,3.241,305.600,14.450,,,0.000,0.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,19,2005-02-19,50,-28.710,-23.500,-31.560,69.120,76.700,57.650,-8.290,-6.239,-5.204,-3.369,-5.493,-6.043,-5.010,-3.196,-5.771,-6.381,-5.325,-3.461,2.878,284.700,24.050,,,0.000,0.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,20,2005-02-20,51,-27.310,-22.580,-33.110,70.900,80.500,51.720,-8.290,-6.113,-5.089,-3.301,-5.536,-5.922,-4.893,-3.132,-5.835,-6.265,-5.237,-3.414,1.374,307.600,27.790,,,0.000,0.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,21,2005-02-21,52,-29.630,-19.880,-34.650,69.810,81.000,51.030,-8.230,-5.953,-4.930,-3.173,-5.488,-5.755,-4.735,-2.995,-5.870,-6.143,-5.128,-3.354,1.721,276.700,13.700,,,0.000,0.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,22,2005-02-22,53,-28.980,-19.810,-33.470,73.600,80.100,58.300,-8.300,-5.949,-4.920,-3.182,-5.578,-5.746,-4.717,-3.002,-5.918,-6.130,-5.106,-3.324,1.154,223.200,29.730,,,0.000,0.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,23,2005-02-23,54,-23.860,-16.090,-28.800,73.700,82.700,61.600,-8.320,-5.897,-4.852,-3.122,-5.507,-5.621,-4.558,-2.864,-5.949,-6.063,-5.008,-3.269,1.444,279.600,44.570,,,0.000,0.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,24,2005-02-24,55,-28.530,-24.160,-34.060,74.400,78.200,68.820,-8.410,-5.964,-4.904,-3.173,-5.702,-5.781,-4.717,-3.016,-5.998,-6.085,-5.023,-3.263,1.702,276.500,20.330,,,0.000,0.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,25,2005-02-25,56,-22.720,-15.950,-34.030,77.600,85.800,68.710,-8.220,-5.811,-4.754,-3.026,-5.578,-5.614,-4.554,-2.839,-5.926,-5.987,-4.929,-3.199,1.326,292.400,63.730,,,0.000,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,26,2005-02-26,57,-23.140,-14.220,-30.670,78.400,88.100,56.390,-8.150,-5.815,-4.761,-3.038,-5.543,-5.556,-4.494,-2.755,-5.968,-6.016,-4.955,-3.223,0.730,108.500,45.810,,,0.000,0.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,27,2005-02-27,58,-22.470,-14.340,-26.080,80.400,85.400,63.840,-8.040,-5.778,-4.732,-3.026,-5.503,-5.484,-4.431,-2.786,-5.919,-5.951,-4.907,-3.181,0.600,61.390,32.320,,,0.000,0.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2,28,2005-02-28,59,-23.750,-16.100,-28.290,79.500,86.400,71.700,-7.970,-5.787,-4.732,-3.032,-5.472,-5.448,-4.384,-2.783,-5.901,-5.962,-4.906,-3.190,1.086,338.200,34.710,,,0.000,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,1,2005-03-01,60,-25.420,-16.170,-29.560,75.400,82.000,57.340,-7.970,-5.812,-4.740,-3.042,-5.441,-5.494,-4.431,-2.779,-5.863,-5.970,-4.899,-3.180,2.023,272.200,27.650,,,0.000,0.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,2,2005-03-02,61,-17.260,-6.196,-27.280,79.800,92.300,63.080,-7.850,-5.712,-4.625,-2.920,-5.432,-5.502,-4.422,-2.772,-5.816,-5.940,-4.858,-3.142,1.539,201.200,20.160,,,0.000,0.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,3,2005-03-03,62,-10.890,-4.486,-19.070,86.200,94.600,70.900,-7.710,-5.643,-4.553,-2.837,-5.399,-5.504,-4.414,-2.748,-5.596,-5.769,-4.682,-2.917,0.994,159.500,37.060,,,0.000,0.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,4,2005-03-04,63,-21.060,-8.560,-24.520,76.700,90.000,66.440,-7.560,-5.721,-4.667,-2.954,-5.459,-5.587,-4.519,-2.818,-5.707,-5.864,-4.804,-3.082,3.403,331.400,14.830,,,0.000,0.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,5,2005-03-05,64,-25.530,-22.940,-30.920,70.600,78.200,55.620,-7.300,-5.691,-4.706,-3.037,-5.396,-5.493,-4.516,-2.899,-5.666,-5.825,-4.863,-3.175,2.348,329.700,17.820,,,0.000,0.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,6,2005-03-06,65,-27.770,-21.770,-32.410,69.780,75.600,57.170,-7.210,-5.613,-4.650,-3.034,-5.302,-5.433,-4.475,-2.881,-5.592,-5.749,-4.781,-3.133,3.170,305.000,13.830,,,0.000,0.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,7,2005-03-07,66,-24.240,-20.020,-27.330,71.900,75.400,65.100,-7.330,-5.606,-4.603,-3.002,-5.255,-5.415,-4.394,-2.823,-5.560,-5.735,-4.746,-3.140,4.031,308.300,14.180,,,0.000,0.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,8,2005-03-08,67,-23.080,-18.220,-27.390,61.890,74.000,45.160,-7.440,-5.634,-4.571,-2.958,-5.254,-5.428,-4.366,-2.785,-5.597,-5.806,-4.747,-3.115,3.110,311.000,15.960,,,0.000,0.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,9,2005-03-09,68,-19.910,-11.370,-25.720,67.860,83.400,37.470,-7.430,-5.614,-4.515,-2.876,-5.199,-5.339,-4.233,-2.718,-5.599,-5.834,-4.740,-3.083,1.102,325.700,67.970,,,0.000,0.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,10,2005-03-10,69,-22.800,-16.520,-28.350,78.100,84.500,67.160,-7.520,-5.724,-4.612,-2.944,-5.290,-5.491,-4.384,-2.758,-5.657,-5.919,-4.810,-3.131,2.356,330.100,32.780,,,0.000,0.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,11,2005-03-11,70,-24.920,-22.880,-27.280,77.900,81.900,74.100,-7.570,-5.800,-4.698,-3.028,-5.434,-5.660,-4.565,-2.922,-5.641,-5.903,-4.794,-3.104,3.949,321.700,16.260,,,0.000,0.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,12,2005-03-12,71,-18.860,-12.890,-23.620,83.700,87.500,80.100,-7.380,-5.642,-4.552,-2.884,-5.276,-5.502,-4.414,-2.770,-5.551,-5.796,-4.697,-3.045,4.521,332.000,33.920,,,0.000,0.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,13,2005-03-13,72,-21.520,-18.450,-25.440,80.500,84.400,75.200,-7.310,-5.686,-4.606,-2.950,-5.342,-5.518,-4.435,-2.821,-5.649,-5.885,-4.794,-3.124,3.434,1.070,12.870,,,0.000,0.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,14,2005-03-14,73,-22.000,-12.610,-29.200,74.000,83.700,51.530,-7.300,-5.687,-4.635,-2.995,-5.260,-5.392,-4.338,-2.784,-5.650,-5.890,-4.834,-3.195,1.110,231.300,58.230,,,0.000,0.930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,15,2005-03-15,74,-23.490,-10.720,-32.000,71.500,89.200,48.230,-7.230,-5.648,-4.621,-3.012,-5.182,-5.373,-4.345,-2.777,-5.661,-5.880,-4.841,-3.213,0.934,157.300,29.320,,,0.000,0.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,16,2005-03-16,75,-17.990,-6.396,-26.490,76.300,90.900,42.840,-7.120,-5.578,-4.563,-2.970,-5.120,-5.318,-4.301,-2.800,-5.560,-5.813,-4.792,-3.178,0.797,119.200,47.490,,,0.000,0.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,17,2005-03-17,76,-17.990,-12.340,-26.060,78.900,88.700,59.250,-7.050,-5.548,-4.530,-2.946,-5.081,-5.352,-4.324,-2.795,-5.470,-5.784,-4.766,-3.165,1.710,356.300,17.820,,,0.000,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,18,2005-03-18,77,-14.140,-12.220,-15.680,81.700,90.200,69.760,-6.910,-5.459,-4.444,-2.861,-5.026,-5.411,-4.392,-2.824,-5.142,-5.507,-4.488,-2.901,2.609,327.400,15.100,,,0.000,0.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,19,2005-03-19,78,-10.690,-1.682,-20.370,85.200,94.200,52.150,-6.851,-5.467,-4.474,-2.895,-4.996,-5.393,-4.393,-2.828,-5.125,-5.572,-4.600,-2.991,1.314,11.070,48.020,,,0.000,0.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,20,2005-03-20,79,-18.190,-10.610,-23.620,81.300,91.900,62.970,-6.782,-5.446,-4.503,-2.967,-4.857,-5.175,-4.230,-2.815,-5.209,-5.619,-4.666,-3.112,0.972,53.500,45.700,,,0.000,0.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,21,2005-03-21,80,-17.630,-8.570,-24.210,79.700,90.900,59.160,-6.625,-5.351,-4.472,-2.987,-4.787,-5.075,-4.192,-2.820,-5.177,-5.573,-4.666,-3.142,1.241,343.300,28.660,,,0.000,0.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,22,2005-03-22,81,-16.630,-10.480,-22.430,83.100,89.600,67.380,-6.416,-5.184,-4.357,-2.924,-4.713,-4.992,-4.165,-2.828,-5.039,-5.405,-4.552,-3.082,1.391,263.700,27.130,,,0.000,0.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,23,2005-03-23,82,-21.580,-15.030,-26.540,73.900,90.300,53.900,-6.337,-5.153,-4.362,-2.980,-4.677,-4.959,-4.176,-2.835,-5.012,-5.348,-4.546,-3.150,1.575,288.100,42.790,,,0.000,0.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
